Zip Code,City,State,Metro,County Name,Price,Earthquake Grants,Fire Grants,Flood Grants,Hurricane Grants,Mud/Landslide Grants,Other Grants,Severe Storm Grants,Tornado Grants,Earthquake Events,Fire Events,Flood Events,Hurricane Events,Mud/Landslide Events,Other Events,Severe Storm Events,Tornado Events
20878,Gaithersburg,MD,Washington,Montgomery,584900,,197137.33,17200351.36,29119687.45,,,12201556.48,,,8,177,304,,,161,
30022,Johns Creek,GA,Atlanta,Fulton,475000,,,1082755.35,,,,15524652.25,,,,29,,,,199,
27858,Greenville,NC,Greenville,Pitt,206249.5,,,,4748906.77,,,358917.01,,,,,74,,,27,
23666,Hampton,VA,Virginia Beach,Hampton City,189900,,,,,,,,,,,,,,,,
02360,Plymouth,MA,Boston,Plymouth,435447.5,,,,,,,16808959.92,,,,,,,,108,
33064,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,237500,,,,,,,,,,,,,,,,
20001,Washington,DC,Washington,District of Columbia,679000,,,,,,,,,,,,,,,,
29072,Lexington,SC,Columbia,Lexington,241000,,,5737157.84,,,,,,,,33,,,,,
33027,Miramar,FL,Miami-Fort Lauderdale,Broward,290000,,,,,,,,,,,,,,,,
89052,Henderson,NV,Las Vegas,Clark,449999.5,,,44330.81,,,,5038162.82,,,,2,,,,79,
90011,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,379000,,27406651.26,,,,,,,,273,,,,,,
75206,Dallas,TX,Dallas-Fort Worth,Dallas,475000,,,,,,,2753419.78,,,,,,,,128,
32174,Ormond Beach,FL,Daytona Beach,Volusia,289000,,,,6184851.14,,,15001744.89,,,,,141,,,147,
33063,Margate,FL,Miami-Fort Lauderdale,Broward,165000,,,,,,,,,,,,,,,,
87121,Albuquerque,NM,Albuquerque,Bernalillo,155450,,,,,,,,,,,,,,,,
43701,Zanesville,OH,Zanesville,Muskingum,129900,,,,,,,,,,,,,,,,
90025,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,991500,,27406651.26,,,,,,,,273,,,,,,
72401,Jonesboro,AR,Jonesboro,Craighead,150955,,,751781.58,12122887.37,,,10468069.24,,,,28,120,,,183,
10021,New York,NY,New York,New York,1895000,,,,24625132.25,,,,,,,,442,,,,
10701,Yonkers,NY,New York,Westchester,183000,,,,15242232.98,,,,,,,,352,,,,
58103,Fargo,ND,Fargo,Cass,195200,,282161.19,399085.51,,,,5861476.19,,,9,4,,,,82,
44077,Painesville,OH,Cleveland,Lake,189900,,14777270.81,3728291.51,,,,64085981.68,,,76,75,,,,251,
75035,Frisco,TX,Dallas-Fort Worth,Collin,479570,,,,,,,377323.65,,,,,,,,45,
08831,Monroe,NJ,New York,Middlesex,404390,,,,87262075,,,29368978.73,,,,,406,,,331,
34953,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,235000,,,,,,,1908872.98,,,,,,,,52,
94544,Hayward,CA,San Francisco,Alameda,638000,,,,,,,,,,,,,,,,
19124,Philadelphia,PA,Philadelphia,Philadelphia,89900,,,6316313.88,30402319.43,,,,,,,129,234,,,,
78641,Leander,TX,Austin,Williamson,335990,,1599454.65,516476.41,,,,27344803.51,,,20,23,,,,180,
60616,Chicago,IL,Chicago,Cook,345000,,,172169402.5,,,,487306063.1,,,,405,,,,935,
97402,Eugene,OR,Eugene,Lane,249900,,,,,,,,,,,,,,,,
43228,Columbus,OH,Columbus,Franklin,129900,,,1721692.51,1963389.54,,,11715365.26,,,,19,65,,,168,
33313,Lauderhill,FL,Miami-Fort Lauderdale,Broward,78000,,,,,,,,,,,,,,,,
75150,Mesquite,TX,Dallas-Fort Worth,Dallas,171000,,,,,,,2753419.78,,,,,,,,128,
95051,Santa Clara,CA,San Jose,Santa Clara,1188880,,,,,,,,,,,,,,,,
20147,Ashburn,VA,Washington,Loudoun,479945,,,,,,,,,,,,,,,,
55901,Rochester,MN,Rochester,Olmsted,234950,,,,,,,,,,,,,,,,
23452,Virginia Beach,VA,Virginia Beach,Virginia Beach City,252900,,,,,,,,,,,,,,,,
91710,Chino,CA,Riverside,San Bernardino,513888,,34105349.32,,,,,,,,415,,,,,,
91335,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,546450,,27406651.26,,,,,,,,273,,,,,,
35242,Hoover,AL,Birmingham,Jefferson,439900,,,11406244.17,57398252.37,,,108126709.6,,,,125,153,,,896,
30127,Powder Springs,GA,Atlanta,Cobb,254950,,,217754.22,,,,62609155.71,377283.15,,,23,,,,219,10
71913,Hot Springs,AR,Hot Springs,Garland,212000,,,,,,,1488461.88,,,,,,,,62,
90731,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,575000,,27406651.26,,,,,,,,273,,,,,,
29730,Rock Hill,SC,Charlotte,York,170000,,,9741380.62,1009472.87,,,117236.51,,,,127,60,,,9,
80015,Centennial,CO,Denver,Arapahoe,399900,,,7392599.91,,,,,,,,47,,,,,
32225,Jacksonville,FL,Jacksonville,Duval,250000,,,,1299333.07,,,3632921.27,,,,,64,,,118,
95687,Vacaville,CA,Vallejo,Solano,437450,1402341.05,,,,,,,,15,,,,,,,
27713,Durham,NC,Durham,Durham,299500,,,,3746801.84,,,3101898.98,,,,,115,,,57,
77840,College Station,TX,College Station,Brazos,199900,,,895172.3,,,,,,,,12,,,,,
30004,Milton,GA,Atlanta,Fulton,577000,,,1146485.63,798868.54,,,20427205.72,,,,37,23,,,272,
43068,Reynoldsburg,OH,Columbus,Franklin,159900,,,1865265.61,69586546.72,,,13658931.97,,,,29,309,,,241,
93550,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,260000,,27406651.26,,,,,,,,273,,,,,,
11208,New York,NY,New York,Kings,527000,,,,1282920352,,,,,,,,1135,,,,
89123,Las Vegas,NV,Las Vegas,Clark,299111,,,44330.81,,,,5038162.82,,,,2,,,,79,
94509,Antioch,CA,San Francisco,Contra Costa,389500,,,,,,,,,,,,,,,,
80525,Fort Collins,CO,Fort Collins,Larimer,389750,,,16059934.5,,,,12332,,,,51,,,,13,
78501,McAllen,TX,McAllen,Hidalgo,169900,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
48823,East Lansing,MI,Lansing,Ingham,216000,,,,1426801.97,,,266364.98,,,,,41,,,13,
63123,Affton,MO,St. Louis,Saint Louis,149900,,,2531794.04,,,,11430459.22,,,,105,,,,323,
40601,Frankfort,KY,Frankfort,Franklin,154900,,30200,4348962.76,2121331.28,,,52777613.18,124424,,1,72,77,,,523,12
29464,Mount Pleasant,SC,Charleston,Charleston,571435,,,6233446.64,1635264.41,,,,,,,75,57,,,,
60622,Chicago,IL,Chicago,Cook,525000,,,172169402.5,,,,487306063.1,,,,405,,,,935,
07087,Union City,NJ,New York,Hudson,395000,,,,57577712.91,,,,,,,,186,,,,
32828,Orlando,FL,Orlando,Orange,300000,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
77057,Houston,TX,Houston,Harris,284500,,,48611960.21,260245203.5,,,26701559.42,,,,311,554,,,360,
23451,Virginia Beach,VA,Virginia Beach,Virginia Beach City,425000,,,,,,,,,,,,,,,,
23223,Richmond,VA,Richmond,Richmond City,181990,,,,,,,,,,,,,,,,
60615,Chicago,IL,Chicago,Cook,190000,,,172169402.5,,,,487306063.1,,,,405,,,,935,
42101,Bowling Green,KY,Bowling Green,Warren,169900,,,4146730.51,5149596.72,,,30346294.43,,,,20,138,,,166,
45601,Chillicothe,OH,Chillicothe,Ross,144200,,,167335.03,10033737.26,,,33975461.94,,,,26,63,,,402,
30135,Douglasville,GA,Atlanta,Douglas,199789,,,217754.22,,,,12857544.02,377283.15,,,23,,,,118,10
27284,Kernersville,NC,Winston-Salem,Forsyth,217950,,,,,,,162424745,,,,,,,,146,
19446,Lansdale,PA,Philadelphia,Montgomery,318517.5,,197137.33,17200351.36,29119687.45,,,12201556.48,,,8,177,304,,,161,
14221,Amherst,NY,Buffalo,Erie,246500,,,,,,,1199053.13,,,,,,,,54,
98115,Seattle,WA,Seattle,King,799900,,,2960015.36,,,,3289894.16,,,,93,,,,117,
60641,Chicago,IL,Chicago,Cook,348999.5,,,172169402.5,,,,487306063.1,,,,405,,,,935,
93727,Fresno,CA,Fresno,Fresno,285000,,,,,,,,,,,,,,,,
76116,Fort Worth,TX,Dallas-Fort Worth,Tarrant,277450,,,,,,,,,,,,,,,,
21122,Pasadena,MD,Baltimore,Anne Arundel,317000,,,,,,,,,,,,,,,,
93536,Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,358250,,27406651.26,,,,,,,,273,,,,,,
93535,Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,244000,,27406651.26,,,,,,,,273,,,,,,
85251,Scottsdale,AZ,Phoenix,Maricopa,393750,,,,,,,,,,,,,,,,
60453,Oak Lawn,IL,Chicago,Cook,179900,,,172169402.5,,,,487306063.1,,,,405,,,,935,
33319,Lauderhill,FL,Miami-Fort Lauderdale,Broward,100000,,,,,,,,,,,,,,,,
78249,San Antonio,TX,San Antonio,Bexar,249900,,,,,,,2107053.59,,,,,,,,70,
19020,Bensalem,PA,Philadelphia,Bucks,288450,,,8145605.34,34501699,,,,,,,192,339,,,,
33321,Tamarac,FL,Miami-Fort Lauderdale,Broward,189900,,,,,,,,,,,,,,,,
02301,Brockton,MA,Boston,Plymouth,279900,,,,,,,16808959.92,,,,,,,,108,
95758,Elk Grove,CA,Sacramento,Sacramento,399900,,,,,,,,,,,,,,,,
60660,Chicago,IL,Chicago,Cook,229000,,,172169402.5,,,,487306063.1,,,,405,,,,935,
93306,Bakersfield,CA,Bakersfield,Kern,229900,,,,,,,,,,,,,,,,
11225,New York,NY,New York,Kings,705000,,,,479132635.5,,,,,,,,343,,,,
73160,Moore,OK,Oklahoma City,Cleveland,185000,,5271623.74,,,,,13076192.87,48866167.83,,24,,,,,230,169
14580,Webster,NY,Rochester,Monroe,249945,,,129164107.6,9434032.77,,,19541894.41,60042.8,,,290,123,,,293,3
19720,New Castle,DE,Philadelphia,New Castle,185000,,,,,,,,,,,,,,,,
89031,North Las Vegas,NV,Las Vegas,Clark,250000,,,44330.81,,,,5038162.82,,,,2,,,,79,
93257,Porterville,CA,Visalia,Tulare,219950,,,,,,,,,,,,,,,,
19120,Philadelphia,PA,Philadelphia,Philadelphia,85000,,,6316313.88,30402319.43,,,,,,,129,234,,,,
27707,Durham,NC,Durham,Durham,307000,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
11204,New York,NY,New York,Kings,900000,,,,479132635.5,,,,,,,,343,,,,
93307,Bakersfield,CA,Bakersfield,Kern,175000,,,,,,,,,,,,,,,,
33467,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,289950,,,,,,,,,,,,,,,,
22204,Arlington,VA,Washington,Arlington,409925,,,,,,,,,,,,,,,,
20874,Germantown,MD,Washington,Montgomery,300000,,197137.33,17200351.36,29119687.45,,,12201556.48,,,8,177,304,,,161,
37128,Murfreesboro,TN,Nashville,Rutherford,283535,,,,,,,5948672.3,,,,,,,,33,
93309,Bakersfield,CA,Bakersfield,Kern,204925,,,,,,,,,,,,,,,,
95035,Milpitas,CA,San Jose,Santa Clara,948000,,,,,,,,,,,,,,,,
31419,Savannah,GA,Savannah,Chatham,190000,,,,3246789.07,,,,,,,,80,,,,
66061,Olathe,KS,Kansas City,Johnson,372996,,,107764.77,,,,39635982.14,,,,4,,,,197,
21222,Dundalk,MD,Baltimore,Baltimore,145000,,,,,,,,,,,,,,,,
60056,Mount Prospect,IL,Chicago,Cook,300000,,,172169402.5,,,,487306063.1,,,,405,,,,935,
27703,Durham,NC,Durham,Durham,271900,,,,500012.77,,,3101898.98,,,,,35,,,57,
85282,Tempe,AZ,Phoenix,Maricopa,279450,,,,,,,,,,,,,,,,
29223,Columbia,SC,Columbia,Richland,154950,,,20268400.31,,,,2073175.32,,,,100,,,,51,
93230,Hanford,CA,Hanford,Kings,254993,,,,479132635.5,,,,,,,,343,,,,
72712,Bentonville,AR,Fayetteville,Benton,323280,,,84272.11,,,,8195919.44,,,,7,,,,155,
29445,Goose Creek,SC,Charleston,Berkeley,200000,,,3982749.97,818430.02,,,,,,,47,36,,,,
75043,Garland,TX,Dallas-Fort Worth,Dallas,212000,,,,,,,2753419.78,,,,,,,,128,
33157,Village of Palmetto Bay,FL,Miami-Fort Lauderdale,Miami-Dade,419000,,,,,,,,,,,,,,,,
90802,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,385000,,27406651.26,,,,,,,,273,,,,,,
94538,Fremont,CA,San Francisco,Alameda,949999,,,,,,,,,,,,,,,,
37064,Franklin,TN,Nashville,Williamson,549900,,248002.7,,,,,182476235.4,,,6,,,,,239,
98682,Vancouver,WA,Portland,Clark,359995,,,44330.81,,,,5038162.82,,,,2,,,,79,
94541,Hayward,CA,San Francisco,Alameda,589000,,,,,,,,,,,,,,,,
95076,Watsonville,CA,Santa Cruz,Santa Cruz,647000,,,,,,,,,,,,,,,,
60085,Waukegan,IL,Chicago,Lake,120000,,14777270.81,3728291.51,,,,64085981.68,,,76,75,,,,251,
98133,Shoreline,WA,Seattle,King,549950,,,2960015.36,,,,3289894.16,,,,93,,,,117,
28601,Hickory,NC,Hickory,Catawba,235000,,238951.3,,,,,8035977.82,,,6,,,,,46,
70726,Denham Springs,LA,Baton Rouge,Livingston,196200,,,193677976.1,23054563.55,,,,,,,163,131,,,,
77007,Houston,TX,Houston,Harris,445000,,,48611960.21,260245203.5,,,26701559.42,,,,311,554,,,360,
75002,Allen,TX,Dallas-Fort Worth,Collin,389900,,,,,,,,,,,,,,,,
92630,Lake Forest,CA,Los Angeles-Long Beach-Anaheim,Orange,742400,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
93274,Tulare,CA,Visalia,Tulare,221900,,,,479132635.5,,,,,,,,343,,,,
31907,Columbus,GA,Columbus,Muscogee,99953,,,,,,,,,,,,,,,,
28216,Charlotte,NC,Charlotte,Mecklenburg,189945,,,,,,,,,,,,,,,,
38655,Oxford,MS,Oxford,Lafayette,289000,,,119605.31,,,,2375872.64,,,,15,,,,59,
46143,Greenwood,IN,Indianapolis,Johnson,238990,,,107764.77,,,,39635982.14,,,,4,,,,197,
11213,New York,NY,New York,Kings,589500,,,,479132635.5,,,,,,,,343,,,,
37167,Smyrna,TN,Nashville,Rutherford,275000,,,,,,,5948672.3,,,,,,,,33,
32792,Goldenrod,FL,Orlando,Seminole,285000,1009418.48,5351166.91,5900087.86,178573281.5,,,6333245.02,,22,81,30,340,,,175,
92647,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,737000,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
31088,Warner Robins,GA,Warner Robins,Houston,154900,,60400,185603.59,1573575.66,,,7915758.92,,,4,12,177,,,109,
36117,Montgomery,AL,Montgomery,Montgomery,199925,,197137.33,17200351.36,29119687.45,,,12201556.48,,,8,177,304,,,161,
37122,Mount Juliet,TN,Nashville,Wilson,388900,,,,1221316.23,,,172892619.9,,,,,40,,,222,
32246,Jacksonville,FL,Jacksonville,Duval,225000,,,,1299333.07,,,3632921.27,,,,,64,,,118,
20020,Washington,DC,Washington,District of Columbia,299000,,,,,,,,,,,,,,,,
77521,Baytown,TX,Houston,Harris,211155,,,48611960.21,286630190.3,,,26739229.57,,,,311,678,,,370,
99208,Spokane,WA,Spokane,Spokane,289450,,,,,,,,,,,,,,,,
77083,Mission Bend,TX,Houston,Fort Bend,202450,,,57830552.09,271555772.3,,,28110777.19,,,,387,682,,,396,
63021,Ballwin,MO,St. Louis,Saint Louis,289900,,,2531794.04,,,,10705184.04,,,,105,,,,284,
11368,New York,NY,New York,Queens,400000,,,,803787716.8,,,,,,,,792,,,,
30909,Augusta,GA,Augusta,Richmond,199900,,,17065641.49,397509419.2,,,24398955.8,,,,32,198,,,81,
29681,Simpsonville,SC,Greenville,Greenville,283975,,,152942.98,,,,111893.4,,,,25,,,,10,
28205,Charlotte,NC,Charlotte,Mecklenburg,315000,,,,,,,,,,,,,,,,
30253,McDonough,GA,Atlanta,Henry,200000,,,326819.49,,,,448342.19,,,,18,,,,34,
29485,Summerville,SC,Charleston,Dorchester,248745,,,10497603.47,2401731.13,,,,,,,109,87,,,,
92104,San Diego,CA,San Diego,San Diego,647000,,81483289.38,,,,,,,,208,,,,,,
92115,San Diego,CA,San Diego,San Diego,510000,,81483289.38,,,,,,,,208,,,,,,
90631,La Habra,CA,Los Angeles-Long Beach-Anaheim,Orange,619000,1009418.48,32757818.17,5900087.86,178470717.7,,,1475602.49,,22,354,30,315,,,121,
15301,Washington,PA,Pittsburgh,Washington,174900,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
06516,West Haven,CT,New Haven,New Haven,180000,,,,32092297.16,,,827845.94,,,,,196,,,55,
27705,Durham,NC,Durham,Durham,359900,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
97045,Oregon City,OR,Portland,Clackamas,449250,,,,,,,,,,,,,,,,
01960,Peabody,MA,Boston,Essex,419900,,,,36778957.95,,,9369358.12,,,,,312,,,171,
17331,Penn,PA,York,York,191855,,,13006502.83,1683677.22,,,1459308.47,,,,176,14,,,50,
32608,Gainesville,FL,Gainesville,Alachua,267900,,,,,,,161582.64,,,,,,,,23,
78758,Austin,TX,Austin,Travis,300000,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
11203,New York,NY,New York,Kings,469000,,,,479132635.5,,,,,,,,343,,,,
33511,Brandon,FL,Tampa,Hillsborough,230000,,,,122132.98,,,832441.86,,,,,47,,,74,
60637,Chicago,IL,Chicago,Cook,133050,,,172169402.5,,,,487306063.1,,,,405,,,,935,
63129,Oakville,MO,St. Louis,Saint Louis,256900,,,2531794.04,,,,10705184.04,,,,105,,,,284,
85022,Phoenix,AZ,Phoenix,Maricopa,279900,,,,,,,,,,,,,,,,
92154,San Diego,CA,San Diego,San Diego,468450,,81483289.38,,,,,,,,208,,,,,,
85204,Mesa,AZ,Phoenix,Maricopa,220000,,,,,,,,,,,,,,,,
94513,Brentwood,CA,San Francisco,Contra Costa,615000,,,,,,,,,,,,,,,,
87124,Rio Rancho,NM,Albuquerque,Sandoval,219900,,,,,,,,,,,,,,,,
78251,San Antonio,TX,San Antonio,Bexar,199900,,,,,,,2107053.59,,,,,,,,70,
78741,Austin,TX,Austin,Travis,289450,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
89110,Las Vegas,NV,Las Vegas,Clark,199994.5,,,44330.81,,,,5038162.82,,,,2,,,,79,
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,724900,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
94587,Union City,CA,San Francisco,Alameda,849950,,,,,,,,,,,,,,,,
37040,Clarksville,TN,Clarksville,Montgomery,190900,,197137.33,17200351.36,29119687.45,,,12201556.48,,,8,177,304,,,161,
74133,Tulsa,OK,Tulsa,Tulsa,211000,,,,,,,80731.12,,,,,,,,27,
98122,Seattle,WA,Seattle,King,805000,,,2960015.36,,,,3289894.16,,,,93,,,,117,
85301,Glendale,AZ,Phoenix,Maricopa,138500,,,,,,,,,,,,,,,,
30066,Marietta,GA,Atlanta,Cobb,325000,,,63730.28,798868.54,,,49866883.96,,,,8,23,,,147,
21224,Baltimore,MD,Baltimore,Baltimore City,243700,,,,,,,,,,,,,,,,
28215,Charlotte,NC,Charlotte,Mecklenburg,211450,,,,,,,,,,,,,,,,
20852,North Bethesda,MD,Washington,Montgomery,472000,,197137.33,17200351.36,29119687.45,,,12201556.48,,,8,177,304,,,161,
85142,Queen Creek,AZ,Phoenix,Pinal,329500,,,,,,,,,,,,,,,,
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,451950,,,,765031.06,,,1877775.71,,,,,34,,,42,
98632,Longview,WA,Longview,Cowlitz,229900,,,1807693.08,,,,280022.69,,,,26,,,,8,
95355,Modesto,CA,Modesto,Stanislaus,349900,,,,,,,,,,,,,,,,
83301,Twin Falls,ID,Twin Falls,Twin Falls,229900,,,,,,,,,,,,,,,,
59901,Kalispell,MT,Kalispell,Flathead,369900,,,,,,,138541.56,,,,,,,,6,
95670,Rancho Cordova,CA,Sacramento,Sacramento,329000,,,,,,,,,,,,,,,,
85345,Peoria,AZ,Phoenix,Maricopa,208000,,,,,,,,,,,,,,,,
21061,Glen Burnie,MD,Baltimore,Anne Arundel,259900,,,,,,,,,,,,,,,,
32765,Oviedo,FL,Orlando,Seminole,358850,1009418.48,5351166.91,5900087.86,178573281.5,,,6333245.02,,22,81,30,340,,,175,
92376,Rialto,CA,Riverside,San Bernardino,334950,,6698698.06,,,,,,,,142,,,,,,
43229,Columbus,OH,Columbus,Franklin,147000,,,1721692.51,1963389.54,,,11715365.26,,,,19,65,,,168,
60148,Lombard,IL,Chicago,Du Page,257900,,,24805152.33,,,,15351581.12,,,,95,,,,166,
97401,Eugene,OR,Eugene,Lane,359000,,,,,,,,,,,,,,,,
37421,Chattanooga,TN,Chattanooga,Hamilton,229300,,,,,,,9286661.49,,,,,,,,139,
37066,Gallatin,TN,Nashville,Sumner,329900,,,,,,,10708957.92,,,,,,,,48,
95014,Cupertino,CA,San Jose,Santa Clara,1898000,,,,,,,,,,,,,,,,
94568,Dublin,CA,San Francisco,Alameda,923950,,,,,,,,,,,,,,,,
37027,Brentwood,TN,Nashville,Williamson,679900,,248002.7,,,,,182476235.4,,,6,,,,,239,
45044,Middletown,OH,Cincinnati,Butler,141950,,,4146730.51,5149596.72,,,30328706.17,,,,20,138,,,159,
19067,Lower Makefield,PA,Philadelphia,Bucks,434900,,,1829291.46,4099379.57,,,,,,,63,105,,,,
19134,Philadelphia,PA,Philadelphia,Philadelphia,69900,,,6316313.88,30402319.43,,,,,,,129,234,,,,
28210,Charlotte,NC,Charlotte,Mecklenburg,374900,,,,,,,,,,,,,,,,
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,480000,,,,,,,,,,,,,,,,
67401,Salina,KS,Salina,Saline,142000,,,,,,,5674847.87,,,,,,,,73,
30263,Newnan,GA,Atlanta,Coweta,237845,,,,,,,296841.19,,,,,,,,16,
92105,San Diego,CA,San Diego,San Diego,399450,,81483289.38,,,,,,,,208,,,,,,
28655,Morganton,NC,Hickory,Burke,184900,,238951.3,1758030.14,,,,2669657.74,,,6,75,,,,175,
28227,Mint Hill,NC,Charlotte,Mecklenburg,269000,,,5376184.95,45152081.86,,,4287490.43,,,,27,222,,,83,
45013,Hamilton,OH,Cincinnati,Butler,149900,,,,,,,35119765.31,,,,,,,,221,
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,274900,,,,,,,351361.07,,,,,,,,36,
85008,Phoenix,AZ,Phoenix,Maricopa,225000,,,,,,,,,,,,,,,,
70072,Marrero,LA,New Orleans,Jefferson,141000,,,,69518893.62,,,,,,,,436,,,,
27519,Cary,NC,Raleigh,Wake,458450,,,,3746801.84,,,3101898.98,,,,,115,,,57,
23322,Chesapeake,VA,Virginia Beach,Chesapeake City,385000,,,,,,,,,,,,,,,,
94080,South San Francisco,CA,San Francisco,San Mateo,889429,,,,,,,,,,,,,,,,
38305,Jackson,TN,Jackson,Madison,188128.5,,,117981.76,1099888.42,,,36606633.91,,,,5,45,,,398,
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,322500,,,,,,,,,,,,,,,,
42701,Elizabethtown,KY,Elizabethtown,Hardin,199900,,,,9444352.93,,,4059655.52,,,,,64,,,99,
89074,Henderson,NV,Las Vegas,Clark,330000,,,44330.81,,,,5038162.82,,,,2,,,,79,
89103,Las Vegas,NV,Las Vegas,Clark,209000,,,44330.81,,,,5038162.82,,,,2,,,,79,
77346,Atascocita,TX,Houston,Harris,255950,,,48611960.21,260245203.5,,,26701559.42,,,,311,554,,,360,
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,319999,,,,,,,,,,,,,,,,
14094, Lockport,NY,Buffalo,Niagara,102450,,,,,,,,,,,,,,,,
43015,Delaware,OH,Columbus,Delaware,293849,,,6183831.4,53167447.34,,,13678614.35,,,,91,416,,,177,
47150,New Albany,IN,Louisville/Jefferson County,Floyd,129900,,,44330.81,,,,14036183.37,,,,2,,,,261,
79924,El Paso,TX,El Paso,El Paso,100000,,,3561960.19,,,,,,,,66,,,,,
27265,High Point,NC,,Guilford,169990,,,,,,,162424745,,,,,,,,146,
30058,Lithonia,GA,Atlanta,Dekalb,139000,,,228756.2,,,,26564330.74,,,,18,,,,265,
30047,Lilburn,GA,Atlanta,Gwinnett,245000,,,,,,,14571208.44,,,,,,,,70,
12180,Troy,NY,Albany,Rensselaer,199800,,,,2615675,,,,,,,,47,,,,
30101,Acworth,GA,Atlanta,Cobb,306678,,,63730.28,798868.54,,,55921680.34,,,,8,23,,,215,
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,242249.5,,,,,,,,,,,,,,,,
60608,Chicago,IL,Chicago,Cook,315000,,,172169402.5,,,,487306063.1,,,,405,,,,935,
41042,Florence,KY,Cincinnati,Boone,154950,,,,,,,3396526.85,,,,,,,,98,
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,1099000,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,269900,,,834328.53,,,,,,,,8,,,,,
32303,Tallahassee,FL,Tallahassee,Leon,138500,,22437.43,,447983.09,,,1725446.62,,,6,,15,,,37,
78753,Austin,TX,Austin,Travis,267450,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
92620,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,1040000,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
94112,San Francisco,CA,San Francisco,San Francisco,949000,,,,,,,,,,,,,,,,
37129,Murfreesboro,TN,Nashville,Rutherford,301220,,,,,,,5948672.3,,,,,,,,33,
90640,Montebello,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,512500,,27406651.26,,,,,,,,273,,,,,,
78759,Austin,TX,Austin,Travis,435000,,1599454.65,516476.41,,,,27344803.51,,,20,23,,,,180,
48439,Grand Blanc,MI,Flint,Genesee,224900,,,27288921.91,,,,,,,,147,,,,,
89148,Las Vegas,NV,Las Vegas,Clark,331375,,,44330.81,,,,5038162.82,,,,2,,,,79,
78254,San Antonio,TX,San Antonio,Bexar,241000,,,,,,,2160637.93,,,,,,,,78,
33141,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,411700,,,,,,,,,,,,,,,,
78664,Round Rock,TX,Austin,Williamson,261992.5,,1599454.65,516476.41,,,,27344803.51,,,20,23,,,,180,
96815,Honolulu,HI,Urban Honolulu,Honolulu,499000,,,4654959.05,,,,,,,,79,,,,,
98208,Seattle Hill-Silver Firs,WA,Seattle,Snohomish,430000,,,1084341.27,,3015699.63,,1044292.11,,,,41,,31,,46,
19148,Philadelphia,PA,Philadelphia,Philadelphia,247950,,,6316313.88,30402319.43,,,,,,,129,234,,,,
07305,Jersey City,NJ,New York,Hudson,349000,,,,57577712.91,,,,,,,,186,,,,
32825,Orlando,FL,Orlando,Orange,258500,1009418.48,5351166.91,5900087.86,178470717.7,,,1475602.49,,22,81,30,315,,,121,
30083,Stone Mountain,GA,Atlanta,Dekalb,129994.5,,,228756.2,,,,25331625.72,,,,18,,,,252,
53704,Madison,WI,Madison,Dane,222450,,,,,,,3614176.85,,,,,,,,71,
